x[0,1,71],12.0
x[0,1,72],12.0
x[0,1,73],13.0
x[0,1,74],10.0
x[0,1,75],12.0
x[0,1,76],13.0
x[0,1,77],12.0
x[0,1,78],12.0
x[0,1,79],13.0
x[0,1,80],14.0
x[0,1,81],10.0
x[0,1,82],13.0
x[0,1,83],13.0
x[0,1,84],13.0
x[0,1,85],14.0
x[0,1,86],11.0
x[0,1,87],11.0
x[0,1,88],12.0
x[0,1,89],12.0
x[0,1,90],13.0
x[0,1,91],12.0
x[0,1,92],14.0
x[0,1,93],13.0
x[0,1,94],13.0
x[0,1,95],13.0
x[0,1,96],12.0
x[0,1,97],12.0
x[0,1,98],11.0
x[0,1,99],10.0
x[0,1,100],12.0
x[0,1,101],11.0
x[0,1,102],10.0
x[0,1,103],11.0
x[0,1,104],14.0
x[0,1,105],14.0
x[0,1,106],10.0
x[0,1,107],13.0
x[0,1,108],10.0
x[0,1,109],12.0
x[0,1,110],14.0
x[0,1,111],13.0
x[0,1,112],12.0
x[0,1,113],13.0
x[0,1,114],12.0
x[0,1,115],14.0
x[0,1,116],11.0
x[0,1,117],13.0
x[0,1,118],12.0
x[0,1,119],12.0
x[0,1,120],10.0
x[0,1,121],12.0
x[0,1,122],12.0
x[0,1,123],13.0
x[0,1,124],12.0
x[0,1,125],12.0
x[0,1,126],11.0
x[0,1,127],12.0
x[0,1,128],13.0
x[0,1,129],13.0
x[0,1,130],14.0
x[0,1,131],12.0
x[0,1,132],12.0
x[0,1,133],14.0
x[0,1,134],12.0
x[0,1,135],13.0
x[0,1,136],12.0
x[0,1,137],11.0
x[0,1,138],12.0
x[0,1,139],13.0
x[0,1,140],12.0
x[0,1,141],15.0
x[0,1,142],12.0
x[0,1,143],13.0
x[0,1,144],14.0
x[0,1,145],11.0
x[0,1,146],13.0
x[0,1,147],14.0
x[0,1,148],11.0
x[0,1,149],12.0
x[0,1,150],11.0
x[0,1,151],12.0
x[0,1,152],14.0
x[0,1,153],11.0
x[0,1,154],12.0
x[0,1,155],12.0
x[0,1,156],13.0
x[0,1,157],12.0
x[0,1,158],14.0
x[0,1,159],13.0
x[0,1,160],12.0
x[0,1,161],13.0
x[0,1,162],14.0
x[0,1,163],14.0
x[0,1,164],11.0
x[0,1,165],13.0
x[0,1,166],12.0
x[0,1,167],11.0
x[0,1,168],12.0
x[0,1,169],12.0
x[0,1,170],12.0
x[0,1,171],14.0
x[0,1,172],14.0
x[0,1,173],11.0
x[0,1,174],14.0
x[0,1,175],13.0
x[0,1,176],13.0
x[0,1,177],12.0
x[0,1,178],14.0
x[0,1,179],12.0
x[0,1,180],13.0
x[0,1,181],13.0
x[0,1,182],12.0
x[0,1,183],12.0
x[0,1,184],14.0
x[0,1,185],11.0
x[0,1,186],11.0
x[0,1,187],10.0
x[0,1,188],12.0
x[0,1,189],13.0
x[0,1,190],14.0
x[0,1,191],14.0
x[0,1,192],12.0
x[0,1,193],12.0
x[0,1,194],12.0
x[0,1,195],10.0
x[0,1,196],12.0
x[0,1,197],12.0
x[0,1,198],11.0
x[0,1,199],12.0
x[0,1,200],14.0
x[0,1,201],13.0
x[0,1,202],12.0
x[0,1,203],12.0
x[0,1,204],11.0
x[0,1,205],13.0
x[0,1,206],13.0
x[0,1,207],14.0
x[0,1,208],13.0
x[0,1,209],11.0
x[0,1,210],14.0
x[0,1,211],14.0
x[0,1,212],12.0
x[0,1,213],14.0
x[0,1,214],14.0
x[0,1,215],14.0
x[0,1,216],12.0
x[0,1,217],10.0
x[0,1,218],11.0
x[0,1,219],12.0
x[0,1,220],13.0
x[0,1,221],14.0
x[0,1,222],11.0
x[0,1,223],13.0
x[0,1,224],12.0
x[0,1,225],13.0
x[0,1,226],11.0
x[0,1,227],13.0
x[0,1,228],11.0
x[0,1,229],12.0
x[0,1,230],14.0
x[0,1,231],12.0
x[0,1,232],11.0
x[0,1,233],12.0
x[0,1,234],12.0
x[0,1,235],12.0
x[0,1,236],12.0
x[0,1,237],12.0
x[0,1,238],13.0
x[0,1,239],12.0
x[0,1,240],14.0
x[0,1,241],12.0
x[0,1,242],14.0
x[0,1,243],12.0
x[0,1,244],12.0
x[0,1,245],13.0
x[0,1,246],14.0
x[0,1,247],14.0
x[0,1,248],12.0
x[0,1,249],13.0
x[0,1,250],11.0
x[0,1,251],13.0
x[0,1,252],13.0
x[0,1,253],10.0
x[0,1,254],13.0
x[0,1,255],13.0
x[0,1,256],12.0
x[0,1,257],13.0
x[0,1,258],13.0
x[0,1,259],10.0
x[0,1,260],12.0
x[0,1,261],11.0
x[0,1,262],11.0
x[0,1,263],13.0
x[0,1,264],13.0
x[0,1,265],14.0
x[0,1,266],12.0
x[0,1,267],12.0
x[0,1,268],14.0
x[0,1,269],11.0
x[0,1,270],13.0
x[0,1,271],13.0
x[0,1,272],12.0
x[0,1,273],12.0
x[0,1,274],14.0
x[0,1,275],14.0
x[0,1,276],1.0
x[0,1,278],4.0
x[0,1,280],2.0
x[0,1,281],2.0
x[0,1,283],3.0
x[0,1,284],3.0
x[0,1,286],13.0
x[0,1,287],12.0
x[0,1,288],13.0
x[0,1,289],13.0
x[0,1,290],11.0
x[0,1,291],14.0
x[0,1,292],11.0
x[0,1,293],13.0
x[0,1,294],14.0
x[0,1,295],12.0
x[0,1,296],12.0
x[0,1,297],11.0
x[0,1,298],14.0
x[0,1,299],12.0
x[0,1,300],13.0
x[0,1,301],12.0
x[0,1,302],13.0
x[0,1,303],10.0
x[0,1,304],13.0
x[0,1,305],13.0
x[0,1,306],12.0
x[0,1,307],13.0
x[0,1,308],13.0
x[0,1,309],10.0
x[0,1,310],11.0
x[0,1,311],12.0
x[0,1,312],13.0
x[0,1,313],12.0
x[0,1,314],13.0
x[0,1,315],11.0
x[0,1,316],11.0
x[0,1,317],10.0
x[0,1,318],12.0
x[0,1,319],12.0
x[0,1,320],12.0
x[0,1,321],13.0
x[0,1,322],11.0
x[0,1,323],12.0
x[0,1,324],13.0
x[0,1,325],13.0
x[0,1,326],10.0
x[0,1,327],11.0
x[0,1,328],12.0
x[0,1,329],11.0
x[0,1,330],12.0
x[0,1,331],12.0
x[0,1,332],12.0
x[0,1,333],10.0
x[0,1,334],13.0
x[0,1,335],10.0
x[0,1,336],15.0
x[0,1,337],14.0
x[0,1,338],11.0
x[0,1,339],13.0
x[0,1,340],13.0
x[0,1,341],14.0
x[0,1,342],13.0
x[0,1,343],12.0
x[0,1,344],12.0
x[0,1,345],11.0
x[0,1,346],11.0
x[0,1,347],10.0
x[0,1,348],11.0
x[0,1,349],12.0
x[0,1,350],11.0
x[0,1,351],13.0
x[0,1,352],12.0
x[0,1,353],12.0
x[0,1,354],11.0
x[0,1,355],14.0
x[0,1,356],11.0
x[0,1,357],13.0
x[0,1,358],15.0
x[0,1,359],13.0
x[0,1,360],14.0
x[0,1,361],10.0
x[0,1,362],11.0
x[0,1,363],12.0
x[0,1,364],13.0
x[0,2,22],1.0
x[0,2,23],5.0
x[0,2,25],10.0
x[0,2,26],6.0
x[0,2,27],3.0
x[0,2,28],2.0
x[0,2,29],4.0
x[0,2,30],13.0
x[0,2,31],9.0
x[0,2,32],12.0
x[0,2,33],14.0
x[0,2,34],18.0
x[0,2,35],13.0
x[0,2,36],15.0
x[0,2,38],11.0
x[0,2,39],8.0
x[0,2,40],14.0
x[0,2,41],11.0
x[0,2,42],14.0
x[0,2,43],15.0
x[0,2,44],13.0
x[0,2,45],16.0
x[0,2,46],10.0
x[0,2,47],15.0
x[0,2,48],15.0
x[0,2,49],13.0
x[0,2,50],17.0
x[0,2,51],11.0
x[0,2,52],15.0
x[0,2,53],14.0
x[0,2,54],11.0
x[0,2,55],12.0
x[0,2,56],7.0
x[0,2,57],3.0
x[0,2,58],17.0
x[0,2,59],14.0
x[0,2,60],12.0
x[0,2,61],18.0
x[0,2,62],14.0
x[0,2,63],15.0
x[0,2,64],16.0
x[0,2,65],17.0
x[0,2,66],13.0
x[0,2,67],14.0
x[0,2,68],14.0
x[0,2,69],14.0
x[0,2,70],16.0
x[0,2,71],13.0
x[0,2,72],16.0
x[0,2,73],13.0
x[0,2,74],15.0
x[0,2,75],17.0
x[0,2,76],15.0
x[0,2,77],14.0
x[0,2,78],12.0
x[0,2,79],15.0
x[0,2,80],14.0
x[0,2,81],16.0
x[0,2,82],15.0
x[0,2,83],17.0
x[0,2,84],16.0
x[0,2,85],16.0
x[0,2,86],16.0
x[0,2,87],14.0
x[0,2,88],16.0
x[0,2,89],13.0
x[0,2,90],15.0
x[0,2,91],13.0
x[0,2,92],12.0
x[0,2,93],16.0
x[0,2,94],16.0
x[0,2,95],14.0
x[0,2,96],15.0
x[0,2,97],15.0
x[0,2,98],18.0
x[0,2,99],15.0
x[0,2,100],16.0
x[0,2,101],13.0
x[0,2,102],15.0
x[0,2,103],16.0
x[0,2,104],15.0
x[0,2,105],16.0
x[0,2,106],16.0
x[0,2,107],16.0
x[0,2,108],13.0
x[0,2,109],10.0
x[0,2,110],14.0
x[0,2,111],11.0
x[0,2,112],18.0
x[0,2,113],17.0
x[0,2,114],14.0
x[0,2,115],17.0
x[0,2,116],17.0
x[0,2,117],14.0
x[0,2,118],16.0
x[0,2,119],13.0
x[0,2,120],10.0
x[0,2,121],18.0
x[0,2,122],18.0
x[0,2,123],15.0
x[0,2,124],16.0
x[0,2,125],14.0
x[0,2,126],12.0
x[0,2,127],13.0
x[0,2,128],11.0
x[0,2,129],11.0
x[0,2,130],13.0
x[0,2,131],12.0
x[0,2,132],18.0
x[0,2,133],15.0
x[0,2,134],13.0
x[0,2,135],13.0
x[0,2,136],14.0
x[0,2,137],14.0
x[0,2,138],14.0
x[0,2,139],17.0
x[0,2,140],17.0
x[0,2,141],15.0
x[0,2,142],14.0
x[0,2,143],16.0
x[0,2,144],15.0
x[0,2,145],15.0
x[0,2,146],15.0
x[0,2,147],17.0
x[0,2,148],12.0
x[0,2,149],13.0
x[0,2,150],15.0
x[0,2,151],15.0
x[0,2,152],17.0
x[0,2,153],16.0
x[0,2,154],16.0
x[0,2,155],13.0
x[0,2,156],16.0
x[0,2,157],16.0
x[0,2,158],14.0
x[0,2,159],11.0
x[0,2,160],15.0
x[0,2,161],17.0
x[0,2,162],15.0
x[0,2,163],14.0
x[0,2,164],15.0
x[0,2,165],15.0
x[0,2,166],12.0
x[0,2,167],17.0
x[0,2,168],15.0
x[0,2,169],16.0
x[0,2,170],15.0
x[0,2,171],13.0
x[0,2,172],14.0
x[0,2,173],15.0
x[0,2,174],10.0
x[0,2,175],11.0
x[0,2,176],11.0
x[0,2,177],14.0
x[0,2,178],13.0
x[0,2,179],15.0
x[0,2,180],15.0
x[0,2,181],14.0
x[0,2,182],14.0
x[0,2,183],16.0
x[0,2,184],14.0
x[0,2,185],11.0
x[0,2,186],14.0
x[0,2,187],14.0
x[0,2,188],14.0
x[0,2,189],16.0
x[0,2,190],11.0
x[0,2,191],15.0
x[0,2,192],15.0
x[0,2,193],15.0
x[0,2,194],18.0
x[0,2,195],11.0
x[0,2,196],16.0
x[0,2,197],13.0
x[0,2,198],13.0
x[0,2,199],14.0
x[0,2,200],14.0
x[0,2,201],13.0
x[0,2,202],18.0
x[0,2,203],14.0
x[0,2,204],16.0
x[0,2,205],11.0
x[0,2,206],13.0
x[0,2,207],14.0
x[0,2,208],12.0
x[0,2,209],16.0
x[0,2,210],17.0
x[0,2,211],15.0
x[0,2,212],14.0
x[0,2,213],14.0
x[0,2,214],17.0
x[0,2,215],16.0
x[0,2,216],14.0
x[0,2,217],12.0
x[0,2,218],13.0
x[0,2,219],13.0
x[0,2,220],16.0
x[0,2,221],16.0
x[0,2,222],17.0
x[0,2,223],15.0
x[0,2,224],17.0
x[0,2,225],16.0
x[0,2,226],15.0
x[0,2,227],15.0
x[0,2,228],14.0
x[0,2,229],14.0
x[0,2,230],13.0
x[0,2,231],11.0
x[0,2,232],13.0
x[0,2,233],15.0
x[0,2,234],13.0
x[0,2,235],14.0
x[0,2,236],12.0
x[0,2,237],16.0
x[0,2,238],14.0
x[0,2,239],14.0
x[0,2,240],16.0
x[0,2,241],18.0
x[0,2,242],14.0
x[0,2,243],12.0
x[0,2,244],13.0
x[0,2,245],12.0
x[0,2,246],12.0
x[0,2,247],15.0
x[0,2,248],14.0
x[0,2,249],19.0
x[0,2,250],15.0
x[0,2,251],13.0
x[0,2,252],15.0
x[0,2,253],18.0
x[0,2,254],16.0
x[0,2,255],15.0
x[0,2,256],14.0
x[0,2,257],14.0
x[0,2,258],15.0
x[0,2,259],14.0
x[0,2,260],13.0
x[0,2,261],13.0
x[0,2,262],13.0
x[0,2,263],17.0
x[0,2,264],15.0
x[0,2,265],15.0
x[0,2,266],15.0
x[0,2,267],14.0
x[0,2,268],14.0
x[0,2,269],11.0
x[0,2,270],15.0
x[0,2,271],14.0
x[0,2,272],12.0
x[0,2,273],13.0
x[0,2,274],14.0
x[0,2,275],14.0
x[0,2,276],16.0
x[0,2,277],7.0
x[0,2,278],7.0
x[0,2,279],8.0
x[0,2,280],7.0
x[0,2,282],5.0
x[0,2,283],7.0
x[0,2,284],6.0
x[0,2,285],6.0
x[0,2,286],12.0
x[0,2,287],13.0
x[0,2,288],12.0
x[0,2,289],13.0
x[0,2,290],15.0
x[0,2,291],12.0
x[0,2,292],14.0
x[0,2,293],16.0
x[0,2,294],15.0
x[0,2,295],18.0
x[0,2,296],14.0
x[0,2,297],14.0
x[0,2,298],14.0
x[0,2,299],15.0
x[0,2,300],17.0
x[0,2,301],16.0
x[0,2,302],15.0
x[0,2,303],14.0
x[0,2,304],11.0
x[0,2,305],13.0
x[0,2,306],12.0
x[0,2,307],16.0
x[0,2,308],14.0
x[0,2,309],14.0
x[0,2,310],14.0
x[0,2,311],14.0
x[0,2,312],14.0
x[0,2,313],13.0
x[0,2,314],13.0
x[0,2,315],17.0
x[0,2,316],14.0
x[0,2,317],16.0
x[0,2,318],12.0
x[0,2,319],14.0
x[0,2,320],16.0
x[0,2,321],18.0
x[0,2,322],17.0
x[0,2,323],15.0
x[0,2,324],14.0
x[0,2,325],14.0
x[0,2,326],12.0
x[0,2,327],14.0
x[0,2,328],15.0
x[0,2,329],16.0
x[0,2,330],16.0
x[0,2,331],14.0
x[0,2,332],14.0
x[0,2,333],13.0
x[0,2,334],17.0
x[0,2,335],15.0
x[0,2,336],12.0
x[0,2,337],17.0
x[0,2,338],14.0
x[0,2,339],17.0
x[0,2,340],16.0
x[0,2,341],16.0
x[0,2,342],14.0
x[0,2,343],15.0
x[0,2,344],14.0
x[0,2,345],15.0
x[0,2,346],12.0
x[0,2,347],15.0
x[0,2,348],18.0
x[0,2,349],15.0
x[0,2,350],14.0
x[0,2,351],11.0
x[0,2,352],12.0
x[0,2,353],11.0
x[0,2,354],15.0
x[0,2,355],16.0
x[0,2,356],18.0
x[0,2,357],17.0
x[0,2,358],17.0
x[0,2,359],13.0
x[0,2,360],14.0
x[0,2,361],18.0
x[0,2,362],16.0
x[0,2,363],17.0
x[0,2,364],14.0
x[0,3,22],1.0
x[0,3,23],1.0
x[0,3,25],8.0
x[0,3,28],1.0
x[0,3,29],2.0
x[0,3,30],7.0
x[0,3,31],7.0
x[0,3,32],8.0
x[0,3,33],8.0
x[0,3,34],9.0
x[0,3,35],7.0
x[0,3,36],7.0
x[0,3,37],3.0
x[0,3,38],7.0
x[0,3,39],6.0
x[0,3,40],8.0
x[0,3,41],7.0
x[0,3,42],7.0
x[0,3,43],8.0
x[0,3,44],7.0
x[0,3,45],8.0
x[0,3,46],7.0
x[0,3,47],8.0
x[0,3,48],9.0
x[0,3,49],8.0
x[0,3,50],9.0
x[0,3,51],9.0
x[0,3,52],9.0
x[0,3,53],8.0
x[0,3,54],7.0
x[0,3,55],8.0
x[0,3,56],1.0
x[0,3,57],1.0
x[0,3,58],9.0
x[0,3,59],9.0
x[0,3,60],9.0
x[0,3,61],9.0
x[0,3,62],8.0
x[0,3,63],9.0
x[0,3,64],8.0
x[0,3,65],8.0
x[0,3,66],7.0
x[0,3,67],8.0
x[0,3,68],8.0
x[0,3,69],8.0
x[0,3,70],9.0
x[0,3,71],9.0
x[0,3,72],8.0
x[0,3,73],8.0
x[0,3,74],9.0
x[0,3,75],8.0
x[0,3,76],9.0
x[0,3,77],8.0
x[0,3,78],7.0
x[0,3,79],8.0
x[0,3,80],8.0
x[0,3,81],8.0
x[0,3,82],8.0
x[0,3,83],8.0
x[0,3,84],8.0
x[0,3,85],8.0
x[0,3,86],9.0
x[0,3,87],8.0
x[0,3,88],8.0
x[0,3,89],7.0
x[0,3,90],9.0
x[0,3,91],8.0
x[0,3,92],9.0
x[0,3,93],8.0
x[0,3,94],7.0
x[0,3,95],9.0
x[0,3,96],9.0
x[0,3,97],9.0
x[0,3,98],9.0
x[0,3,99],7.0
x[0,3,100],8.0
x[0,3,101],9.0
x[0,3,102],9.0
x[0,3,103],9.0
x[0,3,104],8.0
x[0,3,105],8.0
x[0,3,106],9.0
x[0,3,107],7.0
x[0,3,108],9.0
x[0,3,109],9.0
x[0,3,110],9.0
x[0,3,111],9.0
x[0,3,112],8.0
x[0,3,113],9.0
x[0,3,114],8.0
x[0,3,115],9.0
x[0,3,116],9.0
x[0,3,117],7.0
x[0,3,118],9.0
x[0,3,119],7.0
x[0,3,120],8.0
x[0,3,121],9.0
x[0,3,122],9.0
x[0,3,123],8.0
x[0,3,124],8.0
x[0,3,125],9.0
x[0,3,126],8.0
x[0,3,127],9.0
x[0,3,128],9.0
x[0,3,129],8.0
x[0,3,130],8.0
x[0,3,131],9.0
x[0,3,132],9.0
x[0,3,133],9.0
x[0,3,134],8.0
x[0,3,135],9.0
x[0,3,136],8.0
x[0,3,137],9.0
x[0,3,138],8.0
x[0,3,139],7.0
x[0,3,140],9.0
x[0,3,141],8.0
x[0,3,142],9.0
x[0,3,143],9.0
x[0,3,144],9.0
x[0,3,145],9.0
x[0,3,146],8.0
x[0,3,147],8.0
x[0,3,148],9.0
x[0,3,149],8.0
x[0,3,150],8.0
x[0,3,151],8.0
x[0,3,152],7.0
x[0,3,153],8.0
x[0,3,154],7.0
x[0,3,155],8.0
x[0,3,156],9.0
x[0,3,157],7.0
x[0,3,158],9.0
x[0,3,159],9.0
x[0,3,160],8.0
x[0,3,161],9.0
x[0,3,162],8.0
x[0,3,163],9.0
x[0,3,164],8.0
x[0,3,165],9.0
x[0,3,166],7.0
x[0,3,167],8.0
x[0,3,168],9.0
x[0,3,169],8.0
x[0,3,170],9.0
x[0,3,171],8.0
x[0,3,172],9.0
x[0,3,173],9.0
x[0,3,174],8.0
x[0,3,175],9.0
x[0,3,176],8.0
x[0,3,177],7.0
x[0,3,178],8.0
x[0,3,179],9.0
x[0,3,180],8.0
x[0,3,181],9.0
x[0,3,182],8.0
x[0,3,183],9.0
x[0,3,184],9.0
x[0,3,185],8.0
x[0,3,186],8.0
x[0,3,187],9.0
x[0,3,188],9.0
x[0,3,189],8.0
